relative_path,source_seconds,separator_start,separator_end,output_seconds_target,source_bytes,output_bytes,status
a/attorney.mp3,2.720000,0.741270,1.889116,0.841270,11093,3779,silence_separator
a/attract.mp3,2.800000,0.794921,1.924807,0.894921,11406,3988,silence_separator
a/attraction.mp3,3.110000,0.954059,2.072381,1.054059,12660,4615,silence_separator
a/attractive.mp3,3.110000,0.963039,2.072154,1.063039,12660,4615,silence_separator
a/attribute.mp3,2.980000,0.884989,2.008118,0.984989,12138,4301,silence_separator
a/audience.mp3,2.870000,0.795147,1.948118,0.895147,11720,3988,silence_separator
a/augment.mp3,2.740000,0.760454,1.894512,0.860454,11197,3779,silence_separator
a/august.mp3,2.590000,0.683084,1.825397,0.783084,10570,3465,silence_separator
a/aunt.mp3,2.300000,0.545170,1.656780,0.645170,9421,2943,silence_separator
a/aural.mp3,2.300000,0.517823,1.673741,0.617823,9422,2839,silence_separator
a/australia.mp3,2.980000,0.873107,2.008844,0.973107,12138,4302,silence_separator
a/australian.mp3,3.060000,0.908526,2.036780,1.008526,12452,4406,silence_separator
a/authentic.mp3,3.030000,0.895420,2.034875,0.995420,12347,4406,silence_separator
a/author.mp3,2.350000,0.562449,1.700590,0.662449,9630,3047,silence_separator
a/authoritative.mp3,3.420000,1.094195,2.216145,1.194195,13915,5137,silence_separator
a/authority.mp3,2.870000,0.808662,1.958821,0.908662,11720,3988,silence_separator
a/authorize.mp3,3.110000,0.923537,2.064127,1.023537,12661,4511,silence_separator
a/auto.mp3,2.400000,0.591519,1.733968,0.691519,9839,3152,silence_separator
a/automatic.mp3,3.080000,0.928209,2.066168,1.028209,12556,4510,silence_separator
a/automation.mp3,3.080000,0.940408,2.053333,1.040408,12556,4510,silence_separator
a/automobile.mp3,3.060000,0.900862,2.060181,1.000862,12451,4406,silence_separator
a/autonomy.mp3,3.030000,0.874150,2.038639,0.974150,12347,4302,silence_separator
a/autumn.mp3,2.270000,0.534331,1.652744,0.634331,9317,2943,silence_separator
a/auxiliary.mp3,2.980000,0.852154,2.001179,0.952154,12138,4197,silence_separator
a/avail.mp3,2.480000,0.623084,1.747211,0.723084,10152,3256,silence_separator
a/available.mp3,2.950000,0.853061,2.009433,0.953061,12033,4197,silence_separator
a/avenue.mp3,2.560000,0.668934,1.797868,0.768934,10466,3465,silence_separator
a/average.mp3,2.590000,0.688753,1.792698,0.788753,10570,3570,silence_separator
a/avert.mp3,2.530000,0.668299,1.787392,0.768299,10361,3465,silence_separator
a/aviation.mp3,3.110000,0.953197,2.071383,1.053197,12660,4615,silence_separator
a/avoid.mp3,2.530000,0.660544,1.785215,0.760544,10361,3465,silence_separator
a/await.mp3,2.560000,0.660862,1.803855,0.760862,10466,3465,silence_separator
a/awake.mp3,2.510000,0.635828,1.787891,0.735828,10257,3361,silence_separator
a/award.mp3,2.400000,0.593288,1.703719,0.693288,9839,3152,silence_separator
a/aware.mp3,2.510000,0.625306,1.768073,0.725306,10257,3257,silence_separator
a/away.mp3,2.350000,0.568163,1.695873,0.668163,9630,3047,silence_separator
a/awful.mp3,2.430000,0.574739,1.738776,0.674739,9944,3048,silence_separator
a/awfully.mp3,2.640000,0.702132,1.855918,0.802132,10779,3570,silence_separator
a/awkward.mp3,2.480000,0.622222,1.759093,0.722222,10152,3256,silence_separator
a/ax.mp3,2.380000,0.570385,1.714059,0.670385,9735,3048,silence_separator
a/axis.mp3,2.900000,0.837506,1.963991,0.937506,11824,4092,silence_separator
b/baby.mp3,2.380000,0.561224,1.703537,0.661224,9735,3048,silence_separator
b/bachelor.mp3,2.770000,0.748345,1.924580,0.848345,11302,3779,silence_separator
b/back.mp3,2.350000,0.557098,1.717460,0.657098,9630,3047,silence_separator
b/background.mp3,2.800000,0.760181,1.924626,0.860181,11407,3779,silence_separator
b/backward.mp3,2.590000,0.666531,1.807211,0.766531,10571,3466,silence_separator
b/bacteria.mp3,3.060000,0.899501,2.055737,0.999501,12452,4406,silence_separator
b/bad.mp3,2.300000,0.543719,1.671066,0.643719,9421,2943,silence_separator
b/badge.mp3,2.530000,0.663946,1.788435,0.763946,10361,3465,silence_separator
b/badly.mp3,2.610000,0.659365,1.835556,0.759365,10675,3361,silence_separator
b/badminton.mp3,2.950000,0.844354,1.996871,0.944354,12034,4197,silence_separator
b/baffle.mp3,2.510000,0.602766,1.789025,0.702766,10257,3152,silence_separator
b/bag.mp3,2.270000,0.546757,1.659048,0.646757,9317,2943,silence_separator
b/baggage.mp3,2.720000,0.741315,1.879274,0.841315,11093,3779,silence_separator
b/bake.mp3,2.300000,0.515374,1.669161,0.615374,9422,2839,silence_separator
b/balance.mp3,2.800000,0.770068,1.926304,0.870068,11407,3884,silence_separator
b/bald.mp3,2.300000,0.514785,1.689388,0.614785,9422,2839,silence_separator
b/ball.mp3,2.250000,0.484263,1.660227,0.584263,9213,2734,silence_separator
b/ballet.mp3,2.510000,0.629660,1.779456,0.729660,10257,3257,silence_separator
b/balloon.mp3,2.590000,0.688934,1.806485,0.788934,10570,3570,silence_separator
b/ban.mp3,2.350000,0.556508,1.688571,0.656508,9631,3048,silence_separator
b/banana.mp3,2.610000,0.683855,1.831293,0.783855,10675,3466,silence_separator
b/band.mp3,2.300000,0.517868,1.670295,0.617868,9422,2839,silence_separator
b/bandage.mp3,2.720000,0.738005,1.877687,0.838005,11093,3675,silence_separator
b/bang.mp3,2.270000,0.515782,1.640771,0.615782,9317,2839,silence_separator
b/bank.mp3,2.320000,0.517914,1.687347,0.617914,9526,2839,silence_separator
b/bankrupt.mp3,2.770000,0.753061,1.905079,0.853061,11302,3779,silence_separator
b/banner.mp3,2.380000,0.542630,1.714150,0.642630,9735,2943,silence_separator
b/bar.mp3,2.220000,0.478594,1.629116,0.578594,9108,2734,silence_separator
b/barber.mp3,2.460000,0.591111,1.764580,0.691111,10048,3152,silence_separator
b/bare.mp3,2.270000,0.500635,1.653696,0.600635,9317,2734,silence_separator
b/barely.mp3,2.530000,0.631111,1.799138,0.731111,10362,3257,silence_separator
b/bargain.mp3,2.530000,0.649388,1.790839,0.749388,10362,3361,silence_separator
b/bark.mp3,2.350000,0.548209,1.709252,0.648209,9630,2943,silence_separator
b/barn.mp3,2.320000,0.548027,1.673379,0.648027,9526,2943,silence_separator
b/barrel.mp3,2.300000,0.518367,1.680499,0.618367,9422,2839,silence_separator
b/barren.mp3,2.350000,0.555782,1.683039,0.655782,9631,3048,silence_separator
b/barrier.mp3,2.610000,0.671202,1.843265,0.771202,10675,3466,silence_separator
b/base.mp3,2.400000,0.582721,1.717596,0.682721,9839,3152,silence_separator
b/basement.mp3,2.740000,0.754875,1.892925,0.854875,11198,3779,silence_separator
b/basic.mp3,2.720000,0.724989,1.878549,0.824989,11093,3675,silence_separator
b/basically.mp3,3.000000,0.868027,2.021769,0.968027,12243,4197,silence_separator
b/basin.mp3,2.530000,0.651474,1.785760,0.751474,10362,3361,silence_separator
b/basis.mp3,2.770000,0.772018,1.908617,0.872018,11302,3883,silence_separator
b/basket.mp3,2.770000,0.752336,1.907664,0.852336,11302,3779,silence_separator
b/basketball.mp3,3.080000,0.897007,2.073832,0.997007,12556,4406,silence_separator
b/bat.mp3,2.400000,0.601451,1.733696,0.701451,9839,3152,silence_separator
b/batch.mp3,2.530000,0.659819,1.790204,0.759819,10361,3465,silence_separator
b/bath.mp3,2.400000,0.554014,1.728617,0.654014,9839,2943,silence_separator
b/bathe.mp3,2.120000,0.430295,1.583039,0.530295,8690,2525,silence_separator
b/bathroom.mp3,2.720000,0.739909,1.880272,0.839909,11093,3779,silence_separator
b/battery.mp3,2.660000,0.705578,1.862449,0.805578,10884,3570,silence_separator
b/battle.mp3,2.430000,0.568617,1.744399,0.668617,9944,3048,silence_separator
b/bay.mp3,2.190000,0.476871,1.614422,0.576871,9003,2734,silence_separator
b/be.mp3,2.120000,0.446213,1.583719,0.546213,8690,2525,silence_separator
b/beach.mp3,2.380000,0.573651,1.701361,0.673651,9735,3048,silence_separator
b/beam.mp3,2.220000,0.495692,1.615011,0.595692,9108,2734,silence_separator
b/bean.mp3,2.250000,0.512472,1.626304,0.612472,9213,2839,silence_separator
b/bear.mp3,2.270000,0.500635,1.653696,0.600635,9317,2734,silence_separator
b/beard.mp3,2.220000,0.484853,1.629297,0.584853,9108,2734,silence_separator
b/bearing.mp3,2.430000,0.604354,1.737324,0.704354,9943,3152,silence_separator
b/beast.mp3,2.220000,0.498549,1.628753,0.598549,9108,2734,silence_separator
b/beat.mp3,2.320000,0.539773,1.687029,0.639773,9526,2943,silence_separator
b/beautiful.mp3,2.720000,0.709615,1.901043,0.809615,11093,3570,silence_separator
b/beauty.mp3,2.380000,0.547211,1.721995,0.647211,9735,2943,silence_separator
b/because.mp3,2.770000,0.783401,1.905578,0.883401,11302,3883,silence_separator
b/become.mp3,2.560000,0.659274,1.800272,0.759274,10466,3361,silence_separator
b/bed.mp3,2.220000,0.492154,1.631655,0.592154,9108,2734,silence_separator
b/bee.mp3,2.120000,0.446213,1.583719,0.546213,8690,2525,silence_separator
b/beef.mp3,2.300000,0.525079,1.672063,0.625079,9422,2839,silence_separator
b/beer.mp3,2.220000,0.480272,1.643129,0.580272,9108,2734,silence_separator
b/before.mp3,2.660000,0.718912,1.862449,0.818912,10884,3675,silence_separator
b/beforehand.mp3,3.000000,0.869070,2.021633,0.969070,12243,4302,silence_separator
b/beg.mp3,2.250000,0.506893,1.642177,0.606893,9213,2839,silence_separator
b/beggar.mp3,2.400000,0.566259,1.734694,0.666259,9839,3048,silence_separator
b/begin.mp3,2.530000,0.660091,1.776961,0.760091,10361,3465,silence_separator
b/beginner.mp3,2.590000,0.648435,1.814422,0.748435,10571,3361,silence_separator
b/beginning.mp3,2.640000,0.693968,1.828526,0.793968,10780,3570,silence_separator
b/behalf.mp3,2.610000,0.678594,1.834331,0.778594,10675,3465,silence_separator
b/behave.mp3,2.530000,0.678594,1.775873,0.778594,10361,3465,silence_separator
b/behavior.mp3,2.740000,0.740726,1.909751,0.840726,11197,3779,silence_separator
b/behind.mp3,2.610000,0.681270,1.835011,0.781270,10675,3465,silence_separator
b/being.mp3,2.190000,0.498277,1.612698,0.598277,9003,2734,silence_separator
b/belief.mp3,2.560000,0.660045,1.808209,0.760045,10466,3465,silence_separator
b/believe.mp3,2.480000,0.625488,1.739819,0.725488,10153,3257,silence_separator
b/bell.mp3,2.190000,0.456327,1.623946,0.556327,9004,2630,silence_separator
b/belong.mp3,2.640000,0.704308,1.827029,0.804308,10780,3570,silence_separator
b/beloved.mp3,2.610000,0.686077,1.829932,0.786077,10675,3570,silence_separator
b/below.mp3,2.560000,0.655374,1.810068,0.755374,10466,3361,silence_separator
b/belt.mp3,2.300000,0.525215,1.659320,0.625215,9422,2839,silence_separator
b/bench.mp3,2.350000,0.560272,1.685986,0.660272,9631,3048,silence_separator
b/bend.mp3,2.270000,0.486621,1.659864,0.586621,9317,2734,silence_separator
b/beneath.mp3,2.510000,0.625488,1.782268,0.725488,10257,3257,silence_separator
b/beneficial.mp3,3.030000,0.882585,2.051746,0.982585,12347,4302,silence_separator
b/benefit.mp3,2.850000,0.794331,1.931111,0.894331,11616,3988,silence_separator
b/berry.mp3,2.350000,0.558912,1.703946,0.658912,9630,3047,silence_separator
b/beside.mp3,2.660000,0.707664,1.844717,0.807664,10884,3570,silence_separator
b/besides.mp3,2.980000,0.863810,2.002902,0.963810,12138,4197,silence_separator
b/best.mp3,2.430000,0.595193,1.735011,0.695193,9944,3152,silence_separator
b/bet.mp3,2.380000,0.583855,1.715465,0.683855,9735,3152,silence_separator
b/betray.mp3,2.610000,0.701497,1.834376,0.801497,10675,3570,silence_separator
b/better.mp3,2.300000,0.518639,1.689297,0.618639,9422,2839,silence_separator
b/between.mp3,2.610000,0.708345,1.819864,0.808345,10675,3570,silence_separator
b/bewilder.mp3,2.770000,0.755147,1.928299,0.855147,11302,3779,silence_separator
b/beyond.mp3,2.530000,0.651293,1.781905,0.751293,10362,3361,silence_separator
b/bias.mp3,2.640000,0.690522,1.852290,0.790522,10780,3570,silence_separator
b/bible.mp3,2.430000,0.554921,1.753741,0.654921,9943,2943,silence_separator
b/bibliography.mp3,3.370000,1.060590,2.216553,1.160590,13706,5033,silence_separator
b/bicycle.mp3,2.850000,0.779456,1.974195,0.879456,11615,3883,silence_separator
b/bid.mp3,2.140000,0.464717,1.601723,0.564717,8794,2629,silence_separator
b/big.mp3,2.170000,0.459501,1.600000,0.559501,8899,2630,silence_separator
b/bike.mp3,2.320000,0.526712,1.701406,0.626712,9526,2839,silence_separator
b/bill.mp3,2.190000,0.461497,1.629161,0.561497,9004,2630,silence_separator
b/billion.mp3,2.480000,0.625986,1.765488,0.725986,10153,3257,silence_separator
b/bind.mp3,2.380000,0.552200,1.730748,0.652200,9735,2943,silence_separator
b/biography.mp3,3.030000,0.880635,2.033741,0.980635,12347,4302,silence_separator
b/biology.mp3,3.130000,0.935873,2.104354,1.035873,12765,4510,silence_separator
b/bird.mp3,2.170000,0.468073,1.605669,0.568073,8899,2630,silence_separator
b/birth.mp3,2.170000,0.435556,1.619274,0.535556,8899,2525,silence_separator
b/birthday.mp3,2.560000,0.656871,1.800317,0.756871,10466,3361,silence_separator
b/biscuit.mp3,2.690000,0.717143,1.872381,0.817143,10989,3675,silence_separator
b/bit.mp3,2.270000,0.522721,1.659365,0.622721,9317,2838,silence_separator
b/bite.mp3,2.380000,0.552925,1.703492,0.652925,9735,2943,silence_separator
b/bitter.mp3,2.270000,0.503946,1.675692,0.603946,9317,2839,silence_separator
b/bitterly.mp3,2.690000,0.702222,1.883946,0.802222,10989,3570,silence_separator
b/bizarre.mp3,2.610000,0.693968,1.836236,0.793968,10675,3570,silence_separator
b/black.mp3,2.430000,0.572562,1.739229,0.672562,9944,3048,silence_separator
b/blackboard.mp3,2.800000,0.776145,1.922358,0.876145,11407,3884,silence_separator
b/blade.mp3,2.380000,0.562358,1.698141,0.662358,9735,3048,silence_separator
b/blame.mp3,2.380000,0.569297,1.705941,0.669297,9735,3048,silence_separator
b/blank.mp3,2.400000,0.573379,1.735737,0.673379,9839,3048,silence_separator
b/blanket.mp3,2.850000,0.801224,1.945215,0.901224,11616,3988,silence_separator
b/blast.mp3,2.530000,0.651610,1.785079,0.751610,10362,3361,silence_separator
b/blaze.mp3,2.590000,0.689660,1.822630,0.789660,10570,3570,silence_separator
b/bleak.mp3,2.400000,0.568163,1.738277,0.668163,9839,3048,silence_separator
b/bleed.mp3,2.300000,0.540136,1.676961,0.640136,9422,2943,silence_separator
b/blend.mp3,2.350000,0.543719,1.694739,0.643719,9631,2943,silence_separator
b/bless.mp3,2.510000,0.636236,1.771293,0.736236,10257,3361,silence_separator
b/blind.mp3,2.460000,0.595646,1.756190,0.695646,10048,3152,silence_separator
b/block.mp3,2.460000,0.595918,1.767710,0.695918,10048,3152,silence_separator
b/blood.mp3,2.300000,0.523311,1.665397,0.623311,9422,2839,silence_separator
b/bloom.mp3,2.400000,0.585215,1.712200,0.685215,9839,3152,silence_separator
b/blossom.mp3,2.690000,0.715601,1.865760,0.815601,10989,3675,silence_separator
b/blow.mp3,2.380000,0.565714,1.705896,0.665714,9735,3048,silence_separator
b/blue.mp3,2.320000,0.547392,1.688390,0.647392,9526,2943,silence_separator
b/blunder.mp3,2.560000,0.653379,1.810748,0.753379,10466,3361,silence_separator
b/blunt.mp3,2.430000,0.601088,1.723810,0.701088,9944,3152,silence_separator
b/blush.mp3,2.430000,0.611293,1.724218,0.711293,9944,3257,silence_separator
b/board.mp3,2.250000,0.503265,1.630748,0.603265,9213,2839,silence_separator
b/boast.mp3,2.350000,0.558866,1.703991,0.658866,9631,3048,silence_separator
b/boat.mp3,2.350000,0.553515,1.700635,0.653515,9631,2943,silence_separator
b/body.mp3,2.350000,0.537642,1.700181,0.637642,9631,2943,silence_separator
b/boil.mp3,2.400000,0.565805,1.745306,0.665805,9839,3048,silence_separator
b/bold.mp3,2.250000,0.494376,1.671020,0.594376,9213,2734,silence_separator
b/bolt.mp3,2.320000,0.555782,1.697415,0.655782,9526,3048,silence_separator
b/bomb.mp3,2.250000,0.512245,1.641950,0.612245,9213,2839,silence_separator
b/bond.mp3,2.300000,0.520499,1.673832,0.620499,9422,2839,silence_separator
b/bone.mp3,2.320000,0.544807,1.674875,0.644807,9526,2943,silence_separator
b/bonus.mp3,2.690000,0.712880,1.867029,0.812880,10989,3675,silence_separator
b/book.mp3,2.300000,0.518005,1.682132,0.618005,9422,2839,silence_separator
b/boom.mp3,2.250000,0.509705,1.639365,0.609705,9213,2839,silence_separator
b/boost.mp3,2.320000,0.528073,1.683991,0.628073,9526,2839,silence_separator
b/boot.mp3,2.350000,0.549751,1.694558,0.649751,9631,2943,silence_separator
b/booth.mp3,2.300000,0.525079,1.696644,0.625079,9422,2839,silence_separator
b/border.mp3,2.380000,0.563628,1.719546,0.663628,9735,3048,silence_separator
b/bore.mp3,2.250000,0.500907,1.645397,0.600907,9213,2734,silence_separator
b/born.mp3,2.300000,0.542177,1.661361,0.642177,9422,2943,silence_separator
b/borrow.mp3,2.510000,0.614059,1.779501,0.714059,10257,3257,silence_separator
b/bosom.mp3,2.480000,0.617914,1.759773,0.717914,10153,3257,silence_separator
b/boss.mp3,2.460000,0.597415,1.751519,0.697415,10048,3152,silence_separator
b/both.mp3,2.250000,0.504853,1.656463,0.604853,9213,2839,silence_separator
b/bother.mp3,2.400000,0.566077,1.745624,0.666077,9839,3048,silence_separator
b/bottle.mp3,2.380000,0.552517,1.749615,0.652517,9735,2943,silence_separator
b/bottom.mp3,2.400000,0.572200,1.719002,0.672200,9839,3048,silence_separator
b/bough.mp3,2.220000,0.504308,1.628934,0.604308,9108,2838,silence_separator
b/bounce.mp3,2.480000,0.640544,1.760136,0.740544,10152,3361,silence_separator
b/bound.mp3,2.320000,0.553424,1.687347,0.653424,9526,2943,silence_separator
b/boundary.mp3,2.660000,0.708889,1.853832,0.808889,10884,3570,silence_separator
b/bow.mp3,2.220000,0.504308,1.628934,0.604308,9108,2838,silence_separator
b/bowl.mp3,2.250000,0.492608,1.670930,0.592608,9213,2734,silence_separator
b/box.mp3,2.510000,0.631655,1.776780,0.731655,10257,3257,silence_separator
b/boy.mp3,2.270000,0.520408,1.658231,0.620408,9317,2839,silence_separator
b/boycott.mp3,2.770000,0.772472,1.922041,0.872472,11302,3884,silence_separator
b/brace.mp3,2.460000,0.604308,1.740907,0.704308,10048,3152,silence_separator
b/bracket.mp3,2.640000,0.699773,1.829705,0.799773,10780,3570,silence_separator
b/brain.mp3,2.320000,0.550567,1.664354,0.650567,9526,2943,silence_separator
b/brake.mp3,2.400000,0.564490,1.737188,0.664490,9839,3048,silence_separator
b/branch.mp3,2.530000,0.656281,1.786395,0.756281,10362,3361,silence_separator
b/brand.mp3,2.350000,0.548980,1.708617,0.648980,9631,2943,silence_separator
b/brandy.mp3,2.530000,0.629161,1.811156,0.729161,10362,3257,silence_separator
b/brass.mp3,2.510000,0.640091,1.769887,0.740091,10257,3361,silence_separator
b/brave.mp3,2.430000,0.609025,1.720454,0.709025,9943,3256,silence_separator
